Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KEN-NBI-074,KEN-NBI-074,Nairobi,Taza Lane - Parklands,9/1/2021,12/10/2024,Residents of Taza Lane off City Park Drive in Parklands obtained ELC orders on 25 May 2023 restraining construction activity on their residential properties. The petition contested the attempted construction of a PDS sewer line extension through their co,Water-Land,Sewer Line Construction Dispute - ELC Petition E026/2022,David Alfred Neru Ndambiri and co-petitioner; Nairobi Metropolitan Services (NMS); 19 Respondents; Taza Lane Residents Association; Ameey Homes Limited; NEMA; NCA,"Kenya Law Reports document ELC Petition E026 of 2022 (Ndambiri and another v Nairobi Metropolitan Services and 19 others), decided on 10 December 2024. The 1st petitioner David Alfred Neru Ndambiri and his co-petitioner are owners of properties along Taz",Kenya Law Reports,https://new.kenyalaw.org/akn/ke/judgment/keelc/2024/13649/eng@2024-12-10,Court Record,-1.256,36.819,2,0,ELC Judgment - Petition Dismissed December 2024,Resolved (Judgment - Petition Dismissed),"Taza Lane, Parklands, sewer line, ELC E026/2022, Ndambiri, NMS, PDS extension, construction dispute, Nairobi, 2024",Yes,0.95,"Kenya Law directly cited. Case number, parties and judgment date confirmed."
KEN-NBI-077,KEN-NBI-077,Nairobi,Nairobi - Parklands - City Park Drive,9/1/2021,12/31/2022,"Related to ELC Petition E026/2022 but distinct: ELC Case ELCA E056 of 2022, involving a sewer pipeline extension dispute along City Park Drive in Parklands, Nairobi, was dismissed by the court. An earlier suit in 2021 was also withdrawn. The core conflic",Water-Land,Parklands Sewer Pipeline Dispute - ELCA E056/2022,David Ndambiri; Taza Lane Residents; NMS (11th-16th Respondents); Ameey Homes Limited; NCA; ELC Nairobi,"In the context of ELC Petition E026 of 2022 (Ndambiri v NMS and 19 others, judgment 10 December 2024), Kenya Law records disclose that a related earlier case ELCA E056 of 2022 was dismissed, and that ELC 115 of 2021 (David Njeru Ndambiri v NCA and 3 othe",Kenya Law Reports,https://new.kenyalaw.org/akn/ke/judgment/keelc/2024/13649/eng@2024-12-10,Court Record,-1.256,36.819,2,0,ELC E056/2022 Dismissed,Resolved - Related Litigation Ongoing,"Parklands, City Park Drive, sewer pipeline, ELC E056/2022, ELC 115/2021, Taza Lane, NMS, Nairobi, infrastructure",Yes,0.93,Kenya Law directly cited. Case numbers and outcomes confirmed.
KEN-NBI-078,KEN-NBI-078,Nairobi,Nairobi - Multiple Rivers - Interior CS Order May 2024,5/2/2024,12/31/2024,"On 2 May 2024, the Cabinet Secretary for Interior issued a Public Security Order directing all persons near rivers and water reservoirs in Nairobi to vacate their properties. The order was challenged in multiple ELC court cases as issued without lawful a",Water-Land,Interior CS Public Security Order - May 2024 - Riverside Properties,"Cabinet Secretary for Interior; Property Owners along Nairobi, Ngong, Mathare Rivers; NEMA; WRA; NLC; Multiple ELC Petitioners","Business Daily Africa (March 2026) and Kenyans.co.ke (December 2025) reported that on 24 May 2024, the CS for Interior announced that structures on riparian reserves bordering the Nairobi River would be demolished, following earlier Public Security Order",Business Daily Africa; Kenyans.co.ke; Dawan Africa,https://www.businessdailyafrica.com/bd/economy/property-owners-lose-fight-halt-nairobi-riparian-land-demolition-5376974,Print/Online News; Government,-1.2864,36.8172,0,50000+,Multiple ELC Court Challenges - Mixed Outcomes,Ongoing - Wave of Litigation,"CS Interior, May 2024 order, Public Security Order, certiorari, ELC, WRA, NEMA, riparian, Article 47, Nairobi",Yes,0.97,Business Daily Africa and Kenyans.co.ke directly cited. CS order and court outcomes confirmed.
KEN-NBI-080,KEN-NBI-080,Nairobi,Nairobi River Corridor - 180000 Displaced,5/2/2024,5/10/2024,"By 10 May 2024, Interior Cabinet Secretary Kithure Kindiki revealed that over 180,000 people had voluntarily moved from riparian lands following the government's 2 May 2024 directive. The government warned it would forcefully evict those remaining.",Water-Land,Mass Voluntary Relocation - Riparian Zone,"180,000+ Nairobi Riparian Residents; Interior CS Kithure Kindiki; NDMU; Nairobi County; Kenya Red Cross","Capital FM (25 May 2024) reported that Interior Principal Secretary Raymond Omollo stated the multi-agency operation was targeting structures along the Mathare, Nairobi, and Ngong rivers. As of 10 May 2024, Interior Cabinet Secretary Kithure Kindiki reve",Capital FM; Multiple National Media,https://www.capitalfm.co.ke/news/2024/05/nearly-10000-households-on-riparian-corridors-receive-sh10000-stipend/,Print/Online News; Government,-1.2864,36.8172,0,180000+,Forced Relocation - Voluntary and Compelled,Enforced - Ongoing,"180,000 displaced, riparian, Kindiki, Mathare, Nairobi River, Ngong River, 30 metres, KSh 10000 stipend, May 2024",Yes,0.97,"Capital FM directly cited. Named CS, statistics and date confirmed."
KEN-NBI-081,KEN-NBI-081,Nairobi,Kingara Court - Kirichwa Kubwa,4/1/2026,5/13/2026,A multi-agency team marked parts of houses at Kingara Court for demolition after confirming they were built within the 10-metre riparian buffer along the Kirichwa Kubwa River. This followed the State House wall notice and was part of the Nairobi River Re,Water-Land,Upmarket Court Estate - 10-Metre Riparian Buffer Demolition,Kingara Court Residents; Nairobi River Commission; Multi-Agency Team; National Administration,The Daily Nation and Eastleigh Voice (May 2026) reported that a multi-agency operation from the Nairobi River Commission and national administration marked parts of houses at Kingara Court for demolition after confirming they were built within the 10-met,Daily Nation; Eastleigh Voice; Kenya Times,https://nation.africa/kenya/counties/nairobi/upmarket-buildings-in-nairobi-marked-for-demolition--5445370,Print/Online News,-1.298,36.782,0,Unknown,Demolition Notice Served,Pending Demolition,"Kingara Court, Kirichwa Kubwa, 10 metres, riparian, Nairobi River Commission, upmarket, demolition, 2026",Yes,0.96,Daily Nation directly cited. Named estate and river confirmed.
KEN-NBI-082,KEN-NBI-082,Nairobi,Kilimani - Elite Court - Ole Dume Road,4/1/2026,5/13/2026,Hundreds of tenants in the upmarket Elite Court on Ole Dume Road in Kilimani will be evicted as part of the ongoing operation to reclaim riparian land. Elite Court experienced severe flooding in 2024. The operation is part of the Nairobi River Regenerati,Water-Land,Elite Court - Upmarket Riparian Eviction 2026,Elite Court Residents; Nairobi County; Governor Sakaja; Nairobi River Commission,"The Daily Nation (May 2026) reported that hundreds of tenants living in the upmarket Elite Court on Ole Dume Road in Kilimani will be evicted as part of the ongoing riparian clearance operation. Governor Sakaja confirmed: 'At Kirichwa Kubwa, the Elite Co",Daily Nation; Eastleigh Voice,https://nation.africa/kenya/counties/nairobi/upmarket-buildings-in-nairobi-marked-for-demolition--5445370,Print/Online News,-1.29,36.79,0,Unknown,Eviction Notice Served,Pending Demolition,"Elite Court, Ole Dume Road, Kilimani, Kirichwa Kubwa, riparian, Sakaja, 2026, upmarket, flooding 2024",Yes,0.96,"Daily Nation directly cited. Named estate, road and governor's quote confirmed."
KEN-NBI-083,KEN-NBI-083,Nairobi,Nairobi River Corridor - Special Planning Area,3/6/2025,5/13/2026,"On 6 March 2025, Nairobi City County announced plans to declare the Nairobi River Corridor a Special Planning Area under Sections 52 and 53 of PLUPA 2019, covering a 60-metre corridor (30m riparian + 30m development control zone) from Naivasha Road to Ru",Water-Land,60-Metre Special Planning Area Declaration - March 2025,"Nairobi City County Government; CS Ministry of Lands; Property Owners; Developers; Residents - Mathare, Kariobangi, Mukuru kwa Njenga, Mukuru kwa Reuben, Sinai, Kayaba","Muma & Kanjama Advocates documented that on 6 March 2025, the Nairobi City County Government announced plans to declare the Nairobi River Corridor a Special Planning Area (SPA) under Sections 52 and 53 of the Physical and Land Use Planning Act (PLUPA) 20",Muma & Kanjama Advocates; Kenyans.co.ke,https://mumakanjama.com/nairobi-river-corridor-declared-a-special-planning-area-understanding-the-60-metre-control-zone-its-impact-on-landowners-developers-and-legal-remedies/,Legal Commentary; Online News,-1.2864,36.8172,0,100000+,Special Planning Area Declared,Active - Enforcement Phase,"Special Planning Area, 60 metres, Nairobi River, PLUPA 2019, Naivasha Road, Ruai, SPA, development control, 2025",Yes,0.96,Muma & Kanjama Advocates legal analysis directly cited. PLUPA sections confirmed.
KEN-NBI-089,KEN-NBI-089,Nairobi,Nairobi - Mukuru kwa Reuben - Ngong River,3/6/2025,5/13/2026,"The Special Planning Area declaration of 6 March 2025 covering the Nairobi River Corridor specifically listed Mukuru kwa Reuben as one of the informal settlements within the 60-metre control zone, exposing tens of thousands of residents to potential evic",Water-Land,Mukuru kwa Reuben - SPA Declaration Riparian Impact,Mukuru kwa Reuben Residents; Nairobi City County; NLC; Ministry of Lands; Kenya Slum Upgrading Programme,The Muma & Kanjama legal analysis (2025) confirmed that Mukuru kwa Reuben was specifically listed among the affected neighbourhoods in the Nairobi River Corridor Special Planning Area declaration of 6 March 2025. Mukuru kwa Reuben is one of the largest i,Muma & Kanjama Advocates; Kenya Times; KENSUP,https://mumakanjama.com/nairobi-river-corridor-declared-a-special-planning-area-understanding-the-60-metre-control-zone-its-impact-on-landowners-developers-and-legal-remedies/,Legal Commentary; Government,-1.308,36.883,0,50000+,SPA Framework - No Formal Eviction Yet,Ongoing - Framework vs Upgrading,"Mukuru kwa Reuben, Ngong River, SPA, 60 metres, KENSUP, informal settlement, upgrading, Nairobi, 2025",Yes,0.91,Muma & Kanjama legal analysis directly cited. KENSUP confirmed.
KEN-NBI-090,KEN-NBI-090,Nairobi,Nairobi - Sinai - Nairobi River,3/6/2025,5/13/2026,"Sinai, a dense informal settlement on the Nairobi River in Eastleigh/Mathare area, was listed in the March 2025 Special Planning Area declaration and has been a persistent flood and eviction risk area since the Sinai fire and flood disaster of 2011.",Water-Land,Sinai - SPA Corridor - Nairobi River,Sinai Settlement Residents; Nairobi City County; NLC; Mathare River Commission,The Muma & Kanjama legal analysis (2025) confirmed that Sinai was specifically listed among the affected neighbourhoods in the March 2025 Nairobi River Corridor SPA declaration. Sinai settlement on the banks of the Nairobi River had been the site of the,Muma & Kanjama Advocates; UNEP; Nation Media,https://mumakanjama.com/nairobi-river-corridor-declared-a-special-planning-area-understanding-the-60-metre-control-zone-its-impact-on-landowners-developers-and-legal-remedies/,Legal Commentary; NGO; Print/Online News,-1.264,36.862,0,10000+,SPA Framework - Active,Ongoing,"Sinai, Nairobi River, SPA, 2011 disaster, flooding, riparian, informal settlement, eviction",Yes,0.92,Muma & Kanjama directly cited. 2011 Sinai disaster well documented.
KEN-NBI-091,KEN-NBI-091,Nairobi,Nairobi - Kayaba - Mathare River,3/6/2025,5/13/2026,"Kayaba informal settlement on the Mathare River was listed in the March 2025 Special Planning Area declaration, placing thousands of households within the 60-metre control zone and exposing them to potential eviction under the SPA framework.",Water-Land,Kayaba - Mathare River SPA Corridor,Kayaba Residents; Nairobi City County; WRA; Mathare River Commission,The Muma & Kanjama analysis (2025) confirmed that Kayaba was among the specific informal settlements listed in the Nairobi River Corridor SPA declared on 6 March 2025. Kayaba sits on the banks of the Mathare River in the Mathare Sub-County area of Nairob,Muma & Kanjama Advocates; WRA; Nairobi County,https://mumakanjama.com/nairobi-river-corridor-declared-a-special-planning-area-understanding-the-60-metre-control-zone-its-impact-on-landowners-developers-and-legal-remedies/,Legal Commentary; Government,-1.251,36.878,0,5000+,SPA Framework - Active,Ongoing,"Kayaba, Mathare River, SPA, WRA, informal settlement, riparian, eviction, Nairobi",Yes,0.89,Muma & Kanjama directly cited.
KEN-NBI-092,KEN-NBI-092,Nairobi,Nairobi - Kariobangi - Nairobi River,3/6/2025,5/13/2026,"Kariobangi, a dense peri-urban settlement in Nairobi, was listed in the March 2025 Special Planning Area declaration for the Nairobi River Corridor. The area hosts both informal residences and small industries along the river bank.",Water-Land,Kariobangi - Nairobi River SPA Corridor,Kariobangi Residents; Nairobi City County; NCWSC; WRA; Nairobi Rivers Commission,The Muma & Kanjama analysis (2025) confirmed that Kariobangi was among the neighbourhoods listed in the March 2025 SPA declaration. Kariobangi includes both informal residential areas and small industrial establishments along the Nairobi River corridor.,Muma & Kanjama Advocates; NCWSC; WRA,https://mumakanjama.com/nairobi-river-corridor-declared-a-special-planning-area-understanding-the-60-metre-control-zone-its-impact-on-landowners-developers-and-legal-remedies/,Legal Commentary; Government,-1.258,36.888,0,10000+,SPA Framework - Active,Ongoing,"Kariobangi, Nairobi River, SPA, sewage treatment, industrial effluent, riparian, Nairobi",Yes,0.88,Muma & Kanjama directly cited.
